t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1
220.53670586166714,369.99999999999966,-5.437049182891987e+19,0.0,2.621589938033541e+16,1.4113019731826762e+19,2.611490665658136e+16,7.314895831073667e+18,2.6247953197729843e+18,1.3814737044074665e+18,2.7395240705357153e+18
230.38643853747476,369.99999999999966,-5.437123109944324e+19,0.0,2.6831351037442108e+16,1.442326123390512e+19,2.6714769945616084e+16,7.475357751155072e+18,2.682356511708332e+18,1.4117691061245238e+18,2.800231743934138e+18
241.22114448086316,369.99999999999966,-5.437196521595861e+19,0.0,2.7471112565514096e+16,1.475657294957465e+19,2.734790474096867e+16,7.647794559601066e+18,2.744240590700372e+18,1.4443397417544832e+18,2.865379040212238e+18
251.07087715667078,369.99999999999966,-5.4372616178597044e+19,0.0,2.8064900150034164e+16,1.5053171792190511e+19,2.79260657496785e+16,7.801200464492168e+18,2.7992615603280906e+18,1.4732981733285742e+18,2.9234206281419566e+18
261.9055831000592,369.99999999999966,-5.437326380716888e+19,0.0,2.8681219184548828e+16,1.5372413653914028e+19,2.853615257347064e+16,7.966355841287565e+18,2.8585298596990454e+18,1.5044920772568735e+18,2.9858185039125253e+18
273.8237596377864,369.99999999999966,-5.437391795861417e+19,0.0,2.9332472951681944e+16,1.571578340938983e+19,2.9185352413387696e+16,8.144002866350082e+18,2.9223167662126797e+18,1.538064236949277e+18,3.0528817145127173e+18
284.65846558117477,369.99999999999966,-5.437450902437892e+19,0.0,2.9947218582567116e+16,1.6021533708789127e+19,2.9785680505114892e+16,8.302132769868615e+18,2.9790397034436777e+18,1.5679184497860974e+18,3.112709886603069e+18
296.576642118902,369.99999999999966,-5.437510124747392e+19,0.0,3.058874640170569e+16,1.6350800818727318e+19,3.0421029622940156e+16,8.472462609769745e+18,3.0401681044227773e+18,1.6000913598959708e+18,3.177068968614175e+18
309.6866363104019,369.99999999999966,-5.437570124241661e+19,0.0,3.1267898524489284e+16,1.6705128709441782e+19,3.1098156756811576e+16,8.655763074165076e+18,3.105988937291133e+18,1.634734014719623e+18,3.24627662798464e+18
321.60481284812914,369.99999999999966,-5.437624512845355e+19,0.0,3.1910522333198044e+16,1.70207628439215e+19,3.172619139595137e+16,8.818994907569853e+18,3.164538206849103e+18,1.6655494524524073e+18,3.3080435633209953e+18
334.7148070396291,369.99999999999966,-5.437679078205915e+19,0.0,3.2581409387335404e+16,1.736080687624759e+19,3.2390787966188316e+16,8.994887445573993e+18,3.227663364511886e+18,1.6987732898264133e+18,3.374510578981768e+18
346.6329835773563,369.99999999999966,-5.437727941824263e+19,0.0,3.3207205722679696e+16,1.7664114162427089e+19,3.3001694406420948e+16,9.15174317346409e+18,3.283914331336031e+18,1.728379081534691e+18,3.433868675963172e+18
359.74297776885624,369.99999999999966,-5.437776992697331e+19,0.0,3.385935925722106e+16,1.7991321610613633e+19,3.3647855210085036e+16,9.320989875469988e+18,3.344650736591109e+18,1.760345674328095e+18,3.497828109757119e+18
374.16397137950617,369.99999999999966,-5.437826990526461e+19,0.0,3.455165377582897e+16,1.8344039619873745e+19,3.4338424203349596e+16,9.503430090433913e+18,3.4101647991480714e+18,1.7948268730004403e+18,3.566727779312156e+18
387.2739655710061,369.99999999999966,-5.43787260112457e+19,0.0,3.5208907130748492e+16,1.865871280880181e+19,3.4981833170185784e+16,9.666145418373915e+18,3.4685238610790564e+18,1.8255421964119247e+18,3.628310592635986e+18
401.69495918165603,369.99999999999966,-5.4379186589957366e+19,0.0,3.58973854890596e+16,1.8998211313964036e+19,3.566435880676632e+16,9.841729652997358e+18,3.53153670995564e+18,1.8587069222035474e+18,3.694676284511677e+18
414.80495337315597,369.99999999999966,-5.437960146941509e+19,0.0,3.654175973384403e+16,1.9301407251375477e+19,3.629442708984494e+16,9.998506614237782e+18,3.587753104630736e+18,1.8882945116125222e+18,3.754016834070743e+18
429.2259469838059,369.99999999999966,-5.43800203868964e+19,0.0,3.721546139457415e+16,1.9628881576206623e+19,3.69624283120646e+16,1.0167862794183014e+19,3.648526281657691e+18,1.9202804555441884e+18,3.8180341551151017e+18
442.33594117530583,369.99999999999966,-5.43803986234351e+19,0.0,3.784631510977018e+16,1.992162682904554e+19,3.757975637660805e+16,1.0319226342896169e+19,3.702799664863436e+18,1.9488454049352353e+18,3.875329344864312e+18
456.75693478595576,369.99999999999966,-5.438078228102826e+19,0.0,3.850755158895166e+16,2.0238113883468177e+19,3.82356545936599e+16,1.0482887384041476e+19,3.7615266177822986e+18,1.979754384177837e+18,3.937202291283941e+18
472.6200277576707,369.99999999999966,-5.4381177096239415e+19,0.0,3.9213238577970376e+16,2.057998665293134e+19,3.894022933921917e+16,1.0659666243018467e+19,3.825006103281676e+18,2.0131647480388874e+18,4.00399609067514e+18
487.0410213683206,369.99999999999966,-5.438154031976362e+19,0.0,3.98864694075222e+16,2.0885542035593576e+19,3.9600894520326024e+16,1.0817624977616556e+19,3.8816501690542746e+18,2.0429774320345725e+18,4.063802092960319e+18
502.90411434003556,369.99999999999966,-5.438191077943449e+19,0.0,4.059601563043811e+16,2.121577632032045e+19,4.0305242967025656e+16,1.0988365240920123e+19,3.9429178486496466e+18,2.0752236390304648e+18,4.128368333122761e+18
517.3251079506855,369.99999999999966,-5.438224725789768e+19,0.0,4.126366412316247e+16,2.1511136952667832e+19,4.09596509678244e+16,1.1141044459795358e+19,3.997653328015522e+18,2.104031787221662e+18,4.186184062544312e+18
533.1882009224005,369.99999999999966,-5.438259015320755e+19,0.0,4.1965935583665976e+16,2.183059426806949e+19,4.165694583181415e+16,1.1306196372708766e+19,4.056909333392107e+18,2.1352192097139236e+18,4.2486464708392044e+18
547.6091945330504,369.99999999999966,-5.4382902220982714e+19,0.0,4.2627281216068984e+16,2.2116509681951994e+19,4.230569531724811e+16,1.1453975878277992e+19,4.109884720598265e+18,2.1631009899390966e+18,4.304615116603328e+18
563.4722875047654,369.99999999999966,-5.438322153227618e+19,0.0,4.332476935385805e+16,2.2425951372487176e+19,4.2998595596935896e+16,1.1613928648939254e+19,4.1672710247161236e+18,2.1933043531845335e+18,4.365123980696495e+18
580.9216897736519,369.99999999999966,-5.438355298004193e+19,0.0,4.407405023165503e+16,2.276055366667955e+19,4.374785353069522e+16,1.1786867672780171e+19,4.22936374032841e+18,2.225984828108465e+18,4.430515521700183e+18
596.7847827453669,369.99999999999966,-5.438386056028237e+19,0.0,4.479400094094403e+16,2.3059858396540998e+19,4.4456280869496024e+16,1.1941523371290368e+19,4.2848066623263334e+18,2.2551653138963553e+18,4.4891127672174797e+18
614.2341850142534,369.99999999999966,-5.438417710653304e+19,0.0,4.5558247922434344e+16,2.338357005652251e+19,4.521640073189002e+16,1.2108804947855444e+19,4.3448193116191017e+18,2.286750963359806e+18,4.5524201850338463e+18
630.0972779859684,369.99999999999966,-5.438446716888911e+19,0.0,4.628307073166496e+16,2.367325209765651e+19,4.592890171340164e+16,1.2258467167117578e+19,4.398453784752815e+18,2.3149796147710044e+18,4.6091395585700413e+18
647.5466802548549,369.99999999999966,-5.4384765445726765e+19,0.0,4.705146155884264e+16,2.39866975903775e+19,4.669353037017623e+16,1.2420412664449587e+19,4.4565430324956897e+18,2.345552936796478e+18,4.670443964706761e+18
663.4097732265699,369.99999999999966,-5.438503942025094e+19,0.0,4.77815455584594e+16,2.4267301954955833e+19,4.741194112019769e+16,1.2565352395368217e+19,4.5084787598041037e+18,2.372887505555745e+18,4.72538980754912e+18
680.8591754954564,369.99999999999966,-5.438532234368427e+19,0.0,4.855814619312801e+16,2.4571029911192453e+19,4.81853979277026e+16,1.2722238657139659e+19,4.5647460029907e+18,2.4025018693518136e+18,4.78479983758947e+18
696.7222684671714,369.99999999999966,-5.438558303237082e+19,0.0,4.929798781446637e+16,2.484301090617191e+19,4.891421614199304e+16,1.286268613224544e+19,4.615065239926069e+18,2.4289856475540577e+18,4.83806168248985e+18
714.1716707360579,369.99999999999966,-5.438585337393334e+19,0.0,5.008780816522002e+16,2.513747270197544e+19,4.970160531319091e+16,1.3014741810970388e+19,4.669592009330147e+18,2.457683963615497e+18,4.895665504580987e+18
730.0347637077729,369.99999999999966,-5.4386103293118595e+19,0.0,5.084254056113783e+16,2.540120075234318e+19,5.0446000440895736e+16,1.315088346425766e+19,4.718360948528976e+18,2.483351788839077e+18,4.947316009715456e+18
747.4841659766594,369.99999999999966,-5.438636358388029e+19,0.0,5.1651416883966024e+16,2.5686759689539727e+19,5.125330395115228e+16,1.3298290535816212e+19,4.771211913539774e+18,2.511168093111511e+18,5.003184426237113e+18
763.3472589483744,369.99999999999966,-5.438660507133178e+19,0.0,5.242711583146014e+16,2.594252798546113e+19,5.201943265204383e+16,1.3430271573422563e+19,4.81848189547477e+18,2.536046985933272e+18,5.053280982147026e+18
780.7966612172609,369.99999999999966,-5.4386857712371294e+19,0.0,5.3262079414602216e+16,2.621946467584613e+19,5.285389831205585e+16,1.3573167631270627e+19,4.869705718099943e+18,2.563006889327781e+18,5.107468459421128e+18
796.6597541889759,369.99999999999966,-5.438709303065351e+19,0.0,5.406617873861593e+16,2.6467492427679736e+19,5.364934074715112e+16,1.3701093221783425e+19,4.915513648772216e+18,2.58711627315341e+18,5.156053764484897e+18
814.1091564578624,369.99999999999966,-5.438734040386595e+19,0.0,5.4935984806765976e+16,2.6736006440002646e+19,5.452004872015416e+16,1.383957170212142e+19,4.965143051090826e+18,2.61323699703544e+18,5.20859865622798e+18
829.9722494295773,369.99999999999966,-5.438757185258976e+19,0.0,5.577789523457893e+16,2.6976438594944807e+19,5.535446469203637e+16,1.3963506095413283e+19,5.009511065749621e+18,2.636588521089756e+18,5.255700552765491e+18
847.4216516984638,369.99999999999966,-5.438781644956817e+19,0.0,5.669382969011345e+16,2.723664589431053e+19,5.6273199792254984e+16,1.4097613986137463e+19,5.057561986523633e+18,2.6618784533688407e+18,5.306624438798239e+18
863.2847446701788,369.99999999999966,-5.438804650437307e+19,0.0,5.75859054383905e+16,2.7469548603884777e+19,5.715936366753521e+16,1.4217577012910232e+19,5.100496165084612e+18,2.6844753165708534e+18,5.352254840213175e+18
880.7341469390653,369.99999999999966,-5.438829109683308e+19,0.0,5.856307637210717e+16,2.772147359218945e+19,5.814202701098867e+16,1.4347309178167792e+19,5.146965690541529e+18,2.70893292260484e+18,5.401560697492174e+18
896.5972399107803,369.99999999999966,-5.438852260446723e+19,0.0,5.952220488448314e+16,2.794682388170643e+19,5.909754927020245e+16,1.4463268997344449e+19,5.188453412107158e+18,2.730768481165073e+18,5.445713236935076e+18
914.0466421796668,369.99999999999966,-5.438877049801347e+19,0.0,6.0581727497985464e+16,2.819038360596664e+19,6.0166577765028264e+16,1.4588557361622782e+19,5.233315842285045e+18,2.7543802333600077e+18,5.493381863435771e+18
929.9097351513818,369.99999999999966,-5.4389006983108895e+19,0.0,6.163210700148565e+16,2.840805015205661e+19,6.121695494675532e+16,1.4700417172246802e+19,5.273320947248029e+18,2.7754354544455895e+18,5.536027516167976e+18
947.3591374202683,369.99999999999966,-5.438926243819093e+19,0.0,6.280505425216157e+16,2.864302581426838e+19,6.2405768601392504e+16,1.4821111178481295e+19,5.31652069393717e+18,2.7981720942349686e+18,5.582011024761394e+18
963.2222303919833,369.99999999999966,-5.438950863771609e+19,0.0,6.398341236753041e+16,2.8852734566686237e+19,6.359021142417463e+16,1.492868522177919e+19,5.354974810761342e+18,2.8184109910509107e+18,5.623089919303097e+18
977.6432240026332,369.99999999999966,-5.438974369681163e+19,0.0,6.514999522697765e+16,2.9039989101350593e+19,6.4756980685418536e+16,1.5024623555108549e+19,5.389235789166893e+18,2.8364429502730404e+18,5.659779830889719e+18
993.5063169743482,369.99999999999966,-5.438999790056279e+19,0.0,6.6456276520120664e+16,2.9241936631743033e+19,6.608864326518564e+16,1.512801098949786e+19,5.426203868100892e+18,2.855899736857003e+18,5.699277117501989e+18
1007.9273105849982,369.99999999999966,-5.439024509137932e+19,-5e-324,6.778571566119795e+16,2.942196055855099e+19,6.743746113640595e+16,1.5219983392836717e+19,5.459056057672295e+18,2.873190242097373e+18,5.734507689146957e+18
1023.7904035567132,369.99999999999966,-5.439052074242922e+19,0.0,6.932806802024637e+16,2.9615614199807295e+19,6.902974456729669e+16,1.531876981376617e+19,5.494366346534538e+18,2.891774499640042e+18,5.77234572727901e+18
1038.2113971673632,369.99999999999966,-5.439079573975515e+19,5e-324,7.094863598769795e+16,2.978769722990558e+19,7.069504492509447e+16,1.5406268251620045e+19,5.525598316216545e+18,2.908212241279202e+18,5.805974739877031e+18
1051.3213913588631,369.99999999999966,-5.439106907730991e+19,5e-324,7.263776586922531e+16,2.994055289442235e+19,7.24283976290827e+16,1.5483711629741435e+19,5.553211747137072e+18,2.9227454745567043e+18,5.835817879488873e+18
1063.2395678965904,369.99999999999966,-5.439133864444081e+19,5e-324,7.438631601890958e+16,3.0076299840783106e+19,7.4230745258948e+16,1.5552200170259403e+19,5.577619375047682e+18,2.9355914476624666e+18,5.862271786535749e+18
1076.3495620880904,369.99999999999966,-5.439164687564822e+19,5e-324,7.648805564419032e+16,3.0221580572441747e+19,7.646840940302219e+16,1.5625191438408649e+19,5.603658853572645e+18,2.949296307822613e+18,5.890477507590689e+18
1088.2677386258176,369.99999999999966,-5.439196712875444e+19,0.0,7.88314070129711e+16,3.034983713180266e+19,7.8985797655143e+16,1.5689045287076882e+19,5.626408178494306e+18,2.961269493836064e+18,5.915296967727352e+18
1099.102444569206,369.99999999999966,-5.439230544953388e+19,-5e-324,8.148543401252939e+16,3.0462768397789295e+19,8.187820254484648e+16,1.5744567253733947e+19,5.646163028852469e+18,2.9716666330167255e+18,5.937007845628809e+18
1108.9521772450137,369.99999999999966,-5.439266629446131e+19,-5e-324,8.454791713657363e+16,3.056187895897858e+19,8.53153772968138e+16,1.5792394185684689e+19,5.663162201447087e+18,2.9806134186104617e+18,5.955845858803042e+18
1117.906479677566,369.99999999999966,-5.439306101655578e+19,1e-323,8.823274416144678e+16,3.0648445008140673e+19,8.967067422144989e+16,1.5832870937858011e+19,5.677530379026692e+18,2.988175474243736e+18,5.971964798629421e+18
1126.04675461625,369.99999999999966,-5.439351156753462e+19,3e-323,9.29928620680964e+16,3.0723473807629586e+19,9.585764838348835e+16,1.5865787338229262e+19,5.689189496679753e+18,2.9943117103919974e+18,5.985334751876977e+18
1133.447004560508,369.99999999999966,-5.4394059721050096e+19,7.4e-323,9.993552222281651e+16,3.0787625334144516e+19,1.0658235005089427e+17,1.5889460497641476e+19,5.697532339745933e+18,2.998702536479835e+18,5.995412088003596e+18
1140.1745045098337,369.99999999999966,-5.439475688353208e+19,1.8e-322,1.1145394419513563e+17,3.084125474314386e+19,1.2631890441264341e+17,1.5900604027389282e+19,5.701392609805053e+18,3.0007341231399475e+18,6.000751134201746e+18
1146.290413554675,369.99999999999966,-5.439552409147145e+19,3.36e-322,1.2739301325844582e+17,3.0885316577351754e+19,1.491609954428554e+17,1.5903179148540965e+19,5.702222653287109e+18,3.0011708953252874e+18,6.002189871497103e+18
1153.0179135040007,369.99999999999966,-5.4396322224251036e+19,6.6e-322,1.462157288793061e+17,3.0928415156747293e+19,1.7250760359611258e+17,1.5903681632725162e+19,5.702337377120899e+18,3.0012312111555794e+18,6.002441603270199e+18
1160.4181634482588,369.99999999999966,-5.439703160536679e+19,1.324e-321,1.6563665644470928e+17,3.097057399651918e+19,1.950376317526222e+17,1.5903841271358999e+19,5.702348940503261e+18,3.001237251686478e+18,6.002472244773178e+18
1168.5584383869427,369.99999999999966,-5.439762371911993e+19,2.727e-321,1.850731721739075e+17,3.101212875152053e+19,2.1705619791026653e+17,1.5903936202499246e+19,5.702350026941229e+18,3.0012377907014477e+18,6.002475361294508e+18
1177.512740819495,369.99999999999966,-5.439811253714661e+19,5.805e-321,2.0449393327795546e+17,3.105346195757414e+19,2.388988986138231e+17,1.5904005469093376e+19,5.702350163352599e+18,3.0012378379158897e+18,6.002475655320655e+18
1187.3624734953028,369.99999999999966,-5.4398520098252915e+19,1.274e-320,2.239914903131311e+17,3.1094914116284137e+19,2.607997633652394e+17,1.5904059130515304e+19,5.702350207582301e+18,3.0012378420907556e+18,6.002475682417349e+18
1198.1971794386911,369.99999999999966,-5.439886528553957e+19,2.8784e-320,2.436768119700601e+17,3.1136771488115773e+19,2.8292876913760938e+17,1.590410214226171e+19,5.702350237391461e+18,3.001237842461812e+18,6.00247568489298e+18
1210.1153559764184,369.99999999999966,-5.439916226017117e+19,6.6664e-320,2.6365491348408627e+17,3.117927520104107e+19,3.0541896779600096e+17,1.590413753074855e+19,5.702350261401351e+18,3.001237842495168e+18,6.002475685115947e+18
1223.2253501679184,369.99999999999966,-5.439942132985902e+19,1.5714e-319,2.8402075654537002e+17,3.1222632883154047e+19,3.283810492787483e+17,1.5904167268164899e+19,5.702350281530751e+18,3.0012378424987786e+18,6.002475685135549e+18
1237.6463437785683,369.99999999999966,-5.439965002844418e+19,3.7804e-319,3.048602386080982e+17,3.1267028272641397e+19,3.519115165803974e+17,1.5904192691080649e+19,5.702350298735508e+18,3.0012378424997453e+18,6.002475685137202e+18
1253.5094367502832,369.99999999999966,-5.439985394911024e+19,7.84863e-319,3.262525650175376e+17,3.1312628388591727e+19,3.760972463978395e+17,1.5904214735885058e+19,5.702350313653714e+18,3.0012378425004114e+18,6.002475685137361e+18
1270.9588390191695,369.99999999999966,-5.4400037320835695e+19,4.20531e-318,3.4827054571314336e+17,3.135958878913402e+19,4.0102031110711635e+17,1.5904234077932532e+19,5.702350326742846e+18,3.0012378425009874e+18,6.002475685137378e+18
