t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1
137131.7505718303,370.0000000000001,-5.2635290452029915e+19,5.498941230838469e-231,7.427921828361453e+16,2.919139340528283e+21,2.336230616440073e+21,5.8283444486992914e+20
137466.68037532584,370.0000000000001,-5.263530403010781e+19,1.0531936601835878e-230,7.43741653662992e+16,2.922702033273744e+21,2.339079577472529e+21,5.835480816358467e+20
137835.10315917095,370.0000000000001,-5.263531775568594e+19,-3.0756339511555936e-230,7.447018996649366e+16,2.926615938478042e+21,2.34221329000459e+21,5.843281782834832e+20
138170.0329626665,370.0000000000001,-5.263533110596375e+19,-3.6076284332026264e-230,7.456399676081146e+16,2.930169562712382e+21,2.3450579619868424e+21,5.850370367287796e+20
138538.4557465116,370.0000000000001,-5.263534485160449e+19,1.1659560504524116e-229,7.466068166915131e+16,2.934073485162937e+21,2.3481808502632919e+21,5.858179742179774e+20
138873.38555000717,370.0000000000001,-5.263535797695245e+19,1.1938891187942072e-229,7.475335245352838e+16,2.9376181095023153e+21,2.351021106043177e+21,5.8652225010668785e+20
139241.80833385227,370.0000000000001,-5.26353717392837e+19,-4.719172263052777e-229,7.485067425477934e+16,2.941512125919247e+21,2.354133446188442e+21,5.873038290565482e+20
139576.73813734783,370.0000000000001,-5.263538464859583e+19,-3.905178964793043e-229,7.494225759756066e+16,2.945047817130353e+21,2.3569690595187997e+21,5.8800381535395263e+20
139945.16092119293,370.0000000000001,-5.2635398419213754e+19,1.729783046594497e-228,7.504015570342498e+16,2.948932004053173e+21,2.3600712026053754e+21,5.8878576129209526e+20
140280.0907246885,370.0000000000001,-5.263541112524152e+19,1.1915269739433011e-228,7.513072943823674e+16,2.9524588274465453e+21,2.3629018950456453e+21,5.894818016714618e+20
140648.5135085336,370.0000000000001,-5.263542489273662e+19,-7.441440413276404e-228,7.522912025876184e+16,2.9563332609203844e+21,2.365994227112783e+21,5.902638046873367e+20
