t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1
13.131799099173556,370.0000000000005,-5.430200077129977e+19,0.0,8465081154662694.0,2.52964533984864e+18,8669359661101031.0,1.6084909470306542e+18,2.299371475650091e+17,2.29937436891531e+17,4.441453675456822e+17
15.080516199173557,370.0000000000005,-5.4308934749992985e+19,0.0,9083389746964236.0,2.712059425091769e+18,9284987537443682.0,1.7237621799569556e+18,2.464191106360934e+17,2.464194277539925e+17,4.770903294603227e+17
17.22410500917356,370.0000000000005,-5.431512028172714e+19,0.0,9718476274242356.0,2.899455218064009e+18,9917251384650784.0,1.8421826418801165e+18,2.6335179645910998e+17,2.6335214295881203e+17,5.1093290910707994e+17
19.582052700173563,370.0000000000005,-5.43206858911287e+19,0.0,1.0372566357046346e+16,3.0924667263109345e+18,1.056834317271381e+16,1.964152472713446e+18,2.807924506138506e+17,2.807928282446822e+17,5.45788065209196e+17
22.175795160273566,370.0000000000005,-5.432573003779539e+19,0.0,1.1047777616032564e+16,3.291695740302549e+18,1.1240351950223272e+16,2.0900515074428037e+18,2.9879542212118144e+17,2.9879583279962496e+17,5.81764848372685e+17
25.02891186638357,370.0000000000005,-5.433032968696562e+19,0.0,1.1746164457619826e+16,3.49772391749992e+18,1.1935307357112424e+16,2.220246883950193e+18,3.1741325122547085e+17,3.174136970452899e+17,6.189686134642331e+17
28.167340243104572,370.0000000000005,-5.433454606241031e+19,0.0,1.2469752144723154e+16,3.711121747946593e+18,1.2655212851997122e+16,2.3550986871204547e+18,3.366974765779126e+17,3.366979598220375e+17,6.575026594294664e+17
31.619611457497676,370.0000000000005,-5.433842861774193e+19,0.0,1.3220563819589236e+16,3.932455389616348e+18,1.3402072187834126e+16,2.494964250384394e+18,3.5669925057499117e+17,3.566997737290817e+17,6.974694789204573e+17
35.41710979333009,370.0000000000005,-5.434201784521494e+19,0.0,1.4000642910515704e+16,4.162292009651381e+18,1.417791148825608e+16,2.640201514595101e+18,3.774698199883857e+17,3.774703857560139e+17,7.389717349131073e+17
39.59435796274575,370.0000000000005,-5.434534730497778e+19,0.0,1.4812072619959438e+16,4.4012040505626353e+18,1.498479857918492e+16,2.791171707575169e+18,3.9906090949999725e+17,3.99061520819385e+17,7.821130414689381e+17
44.18933094910297,370.0000000000005,-5.434844511214642e+19,0.0,1.565699177446567e+16,4.649772733012831e+18,1.5824857757744058e+16,2.948241593266767e+18,4.2152504624059456e+17,4.2152570630770765e+17,8.269985376655525e+17
48.36657911851862,370.0000000000005,-5.4351011619934855e+19,0.0,1.6432807347234434e+16,4.865023189323356e+18,1.657047384785298e+16,3.0841581648650107e+18,4.4095565968693203e+17,4.409563463409442e+17,8.659497372353859e+17
52.96155210487584,370.0000000000005,-5.4353379561337364e+19,0.0,1.7220235463484674e+16,5.090917950163929e+18,1.7344998933776758e+16,3.2268534052493676e+18,4.613584741679359e+17,4.6135919465950496e+17,9.067816416898569e+17
58.01602238986879,370.0000000000005,-5.435559855127662e+19,0.0,1.8031523961716044e+16,5.328186272510804e+18,1.8151194341343596e+16,3.3767748060502697e+18,4.8279946992674797e+17,4.828002354972805e+17,9.496290427334455e+17
63.57593970336103,370.0000000000005,-5.435771291423579e+19,0.0,1.8880141545918268e+16,5.577425665350129e+18,1.8996468994561556e+16,3.5342662951533706e+18,5.0532575939313434e+17,5.0532657745705197e+17,9.946304228060933e+17
68.63040998835397,370.0000000000005,-5.435950899944894e+19,0.0,1.966585334936029e+16,5.794928626702275e+18,1.9754708314496804e+16,3.6716044785783895e+18,5.2495963848123757e+17,5.2496048351142726e+17,1.0339834644673651e+18
74.19032730184621,370.0000000000005,-5.436120415829978e+19,0.0,2.0469450391099812e+16,6.024756903351985e+18,2.054675749620863e+16,3.8167820903034967e+18,5.4571821160312256e+17,5.457190926735016e+17,1.0755213008845513e+18
80.30623634668767,370.0000000000005,-5.436282502513693e+19,0.0,2.1303089492865908e+16,6.267654902850593e+18,2.137615038709563e+16,3.97025434297802e+18,5.676688892007303e+17,5.676698200419222e+17,1.1193826107499557e+18
87.03373629601327,370.0000000000005,-5.436439839399021e+19,0.0,2.2180825672447244e+16,6.524257839109208e+18,2.225131861196951e+16,4.1323888562651023e+18,5.908615901204841e+17,5.908625795333608e+17,1.165712668905844e+18
93.14964534085473,370.0000000000005,-5.436575704210424e+19,0.0,2.2998754838792028e+16,6.749223853723646e+18,2.304291681663882e+16,4.274431107482555e+18,6.111675759309683e+17,6.11168592541656e+17,1.2064149061130368e+18
99.87714529018034,370.0000000000005,-5.4367056771848e+19,0.0,2.3838912806439136e+16,6.987942526971273e+18,2.3872118065976216e+16,4.4252163804460293e+18,6.327287248367749e+17,6.327297803622112e+17,1.249556610453844e+18
107.27739523443852,370.0000000000005,-5.436831562640997e+19,0.0,2.471454396081128e+16,7.241217220445238e+18,2.4743987324069228e+16,4.5852317430799473e+18,6.556172325676489e+17,6.556183438948563e+17,1.295291369617896e+18
114.00489518376412,370.0000000000005,-5.436941013680037e+19,0.0,2.553017420008945e+16,7.464103618322329e+18,2.5535118583742944e+16,4.725954508030881e+18,6.757340133869709e+17,6.757351505728765e+17,1.3356146535477573e+18
121.4051451280223,370.0000000000005,-5.437046930888897e+19,0.0,2.637147854673655e+16,7.701440513902945e+18,2.6366417539253496e+16,4.875857417618928e+18,6.971692615001814e+17,6.971704379190947e+17,1.3785055007787538e+18
129.5454200667063,370.0000000000005,-5.43715064447409e+19,0.0,2.7251929514999864e+16,7.954068525019936e+18,2.724373215218255e+16,5.035450814411689e+18,7.199984559639208e+17,7.199996901093549e+17,1.4241239028677852e+18
136.94567001096448,370.0000000000005,-5.4372416711148724e+19,0.0,2.8075058659227124e+16,8.176994152692045e+18,2.8043733241295028e+16,5.176187043205948e+18,7.401167555802047e+17,7.401180148409619e+17,1.4644535471644111e+18
145.08594494964848,370.0000000000005,-5.437330569978332e+19,0.0,2.8927218022002536e+16,8.414975729898618e+18,2.8886544265132644e+16,5.326483003173805e+18,7.616083994758834e+17,7.616096984753772e+17,1.5074608664864187e+18
154.04024738220087,370.0000000000005,-5.4374183574239306e+19,0.0,2.982212915544835e+16,8.668894710427751e+18,2.977884319909518e+16,5.486873386945611e+18,7.845525323992403e+17,7.845538912843741e+17,1.5533139274439782e+18
162.18052232088488,370.0000000000005,-5.43749599855273e+19,0.0,3.0661694429768304e+16,8.893409945366357e+18,3.0596262151273156e+16,5.628596422567384e+18,8.048111725524986e+17,8.048125553735603e+17,1.593931838291866e+18
171.13482475343727,370.0000000000005,-5.437572370635592e+19,0.0,3.1533551855739972e+16,9.133538116094183e+18,3.145929248556545e+16,5.780228306930265e+18,8.264938369454285e+17,8.264952598755572e+17,1.6373278680016253e+18
180.9845574292449,370.0000000000005,-5.437648308170549e+19,0.0,3.2452097448072604e+16,9.390199459376593e+18,3.2375767144180404e+16,5.94232555710779e+18,8.496828865944914e+17,8.496843715751526e+17,1.683678779506914e+18
189.93885986179728,370.0000000000005,-5.43771591617926e+19,0.0,3.33169466447661e+16,9.617474127528757e+18,3.3219210777334216e+16,6.085766634017471e+18,8.701859683157751e+17,8.701874753583432e+17,1.7247978924150643e+18
199.7885925376049,370.0000000000005,-5.437782812101993e+19,0.0,3.421762380153894e+16,9.860887192805163e+18,3.411155008438444e+16,6.239445323595561e+18,8.921610196855693e+17,8.921625668490345e+17,1.7687891087890726e+18
208.7428949701573,370.0000000000005,-5.437841812583303e+19,0.0,3.505461322688035e+16,1.0076888715998984e+19,3.492725373181851e+16,6.375752418888675e+18,9.116410858974701e+17,9.116426475770202e+17,1.8078706966771249e+18
218.5926276459649,370.0000000000005,-5.437900401636603e+19,0.0,3.5926024738913348e+16,1.0308719526331793e+19,3.5791117666040308e+16,6.522098346101861e+18,9.325662451198584e+17,9.325678423669853e+17,1.8497699503381348e+18
229.4273335893533,370.0000000000005,-5.437959400369481e+19,0.0,3.684961221777898e+16,1.0557341078441566e+19,3.671395057621731e+16,6.679060915913501e+18,9.550204647462952e+17,9.550221216476736e+17,1.8946740133401157e+18
239.27706626516093,370.0000000000005,-5.438012533686312e+19,0.0,3.772418879919415e+16,1.0778127181578512e+19,3.756962197185071e+16,6.818353404908015e+18,9.749285492996333e+17,9.749302238117002e+17,1.9346211927881226e+18
250.11177220854933,370.0000000000005,-5.438065806364999e+19,0.0,3.8641715092500296e+16,1.1015219956929638e+19,3.848038696571695e+16,6.967976860481567e+18,9.96322107875328e+17,9.963238183900751e+17,1.9774750681244588e+18
262.02994874627655,370.0000000000005,-5.438119744736802e+19,0.0,3.9618395337676136e+16,1.1269593539432456e+19,3.945733042969664e+16,7.128516606267845e+18,1.0192877939594926e+18,1.0192895651115735e+18,2.0234238483261855e+18
272.8646546896649,370.0000000000005,-5.4381685940464116e+19,0.0,4.054794972399769e+16,1.14955495717415e+19,4.036842137447649e+16,7.271016546752101e+18,1.039651485772725e+18,1.0396532695600906e+18,2.064311898558108e+18
284.78283122739214,370.0000000000005,-5.438217768972374e+19,0.0,4.1526460830316696e+16,1.1738240452788976e+19,4.134103862425374e+16,7.424110659142117e+18,1.0615395368286254e+18,1.0615413541249277e+18,2.108181403238717e+18
295.6175371707805,370.0000000000005,-5.438261841248397e+19,0.0,4.244626001905586e+16,1.1954093424956891e+19,4.224207383546961e+16,7.560195707588419e+18,1.0809817590028767e+18,1.0809835790490145e+18,2.1472440454620708e+18
307.5357137085077,370.0000000000005,-5.438306312622749e+19,0.0,4.341470232203306e+16,1.2186231517435298e+19,4.3205584939534936e+16,7.706583970211525e+18,1.1019084859464733e+18,1.1019103330151679e+18,2.1892084410005573e+18
318.3704196518961,370.0000000000005,-5.438346350369137e+19,0.0,4.432732972815396e+16,1.2392928174873364e+19,4.410110156966545e+16,7.836848301012012e+18,1.1205172896141377e+18,1.1205191357997244e+18,2.2266150171496701e+18
330.2885961896233,370.0000000000005,-5.438387037970586e+19,0.0,4.529286769139014e+16,1.2615445277884193e+19,4.5062973363001704e+16,7.977111640249667e+18,1.1405662240377592e+18,1.1405680918596088e+18,2.2668434806827566e+18
343.39859038112326,370.0000000000005,-5.438428953880097e+19,0.0,4.63339612789985e+16,1.2854718917893104e+19,4.610863426768443e+16,8.127926642309481e+18,1.162135084567552e+18,1.16213699857158e+18,2.310077596897821e+18
355.3167669188505,370.0000000000005,-5.4384675619437036e+19,0.0,4.733840464692055e+16,1.3067639031631976e+19,4.709919044517949e+16,8.262008497684118e+18,1.181287906024746e+18,1.1812898167549284e+18,2.348615216076068e+18
368.4267611103504,370.0000000000005,-5.438507202259943e+19,0.0,4.841287450188587e+16,1.3296654313587515e+19,4.8172802534016696e+16,8.406241268438357e+18,1.2019008706613517e+18,1.2019027972900052e+18,2.390023700161902e+18
380.34493764807763,370.0000000000005,-5.438543369675056e+19,0.0,4.9439325299875576e+16,1.3500539528073826e+19,4.918518917400964e+16,8.534541828710453e+18,1.2202212507607908e+18,1.2202231613352755e+18,2.426928772793443e+18
393.45493183957757,370.0000000000005,-5.438580598993037e+19,0.0,5.053964149534772e+16,1.3719932502584e+19,5.028678704300095e+16,8.672608220719416e+18,1.2399484627413486e+18,1.2399503798337272e+18,2.4665990107511496e+18
405.3731083773048,370.0000000000005,-5.438614761716228e+19,0.0,5.159658184691957e+16,1.3915309087569723e+19,5.133212694915876e+16,8.795444582517007e+18,1.2574847857642184e+18,1.2574866801468375e+18,2.501964330345589e+18
418.4831025688047,370.0000000000005,-5.438650216637139e+19,0.0,5.273827776449274e+16,1.4125575192981328e+19,5.247834793350393e+16,8.927635334795441e+18,1.2763680657392164e+18,1.2763699578811077e+18,2.539985208867564e+18
430.40127910653194,370.0000000000005,-5.438682986570032e+19,0.0,5.3843150627607704e+16,1.4312820619447583e+19,5.35747480303499e+16,9.045222002194183e+18,1.2931505702339894e+18,1.2931524322491901e+18,2.5738777161122575e+18
443.5112732980319,370.0000000000005,-5.438717300472829e+19,0.0,5.504744437900491e+16,1.4514292037897247e+19,5.4788143933754376e+16,9.171717574377472e+18,1.3112152066225085e+18,1.3112170567003487e+18,2.610306611884161e+18
455.4294498357591,370.0000000000005,-5.438749283056817e+19,0.0,5.622392819901027e+16,1.4693636132029596e+19,5.596054388988017e+16,9.28416632595671e+18,1.3272592817747453e+18,1.3272610932015132e+18,2.6427649590077204e+18
468.53944402725904,370.0000000000005,-5.4387831151904104e+19,0.0,5.75206419475607e+16,1.4886479244826587e+19,5.727330140569532e+16,9.405029036606685e+18,1.3445135529322606e+18,1.3445153415330007e+18,2.677627370401372e+18
480.45762056498626,370.0000000000005,-5.438814975418766e+19,0.0,5.88032013517568e+16,1.5057994007290245e+19,5.855860875393437e+16,9.512335478451112e+18,1.3598178648588764e+18,1.359819604936781e+18,2.708659248937782e+18
493.5676147564862,370.0000000000005,-5.438849097210983e+19,0.0,6.023744091742876e+16,1.5242186881022788e+19,6.002032279104886e+16,9.627485244274952e+18,1.376249536254671e+18,1.3762512411056814e+18,2.741943095679006e+18
505.4857912942134,370.0000000000005,-5.438881665190812e+19,0.0,6.168042154513166e+16,1.5405753438721153e+19,6.1477951436758296e+16,9.729494434405603e+18,1.3907910659021153e+18,1.3907927106761953e+18,2.7715168547553567e+18
516.3204972376018,370.0000000000005,-5.438912589318979e+19,0.0,6.311593660144812e+16,1.5551099771004465e+19,6.292192015614542e+16,9.819925591457583e+18,1.4036713498236155e+18,1.4036729204402588e+18,2.7977920525254385e+18
528.2386737753291,370.0000000000005,-5.438946017750036e+19,0.0,6.4739507279129096e+16,1.5706996677088688e+19,6.459471034846135e+16,9.916787950074479e+18,1.4174792511450358e+18,1.4174807647828662e+18,2.825914493458738e+18
539.0733797187174,370.0000000000005,-5.438978452091603e+19,0.0,6.640946863696655e+16,1.5845206971631354e+19,6.630920151315673e+16,1.0002323954655447e+19,1.429661840583486e+18,1.4296632834421855e+18,2.850839222800142e+18
550.9915562564447,370.0000000000005,-5.4390148599443685e+19,0.0,6.83851720734991e+16,1.599289914346298e+19,6.8386915123205304e+16,1.009343201052632e+19,1.4426426564701632e+18,1.442644032918469e+18,2.877408356351374e+18
561.8262621998331,370.0000000000005,-5.4390514558837326e+19,0.0,7.051243719646068e+16,1.6123199691801627e+19,7.06231706426776e+16,1.0173253377330588e+19,1.4540013274668608e+18,1.4540026188170783e+18,2.9008067603479916e+18
571.6759948756408,370.0000000000005,-5.439088433504159e+19,0.0,7.280826603136696e+16,1.623801253898424e+19,7.305077925539838e+16,1.024298091234007e+19,1.4639132766087636e+18,1.463914473724526e+18,2.921344831024102e+18
580.6302973081931,370.0000000000005,-5.439125828947559e+19,0.0,7.529870841924109e+16,1.6339039353507478e+19,7.57255629858171e+16,1.030364729643577e+19,1.4725313133380447e+18,1.4725324173309064e+18,2.939304054997733e+18
588.7705722468771,370.0000000000005,-5.439164123818565e+19,0.0,7.805464815629277e+16,1.6427764604377995e+19,7.876064305997762e+16,1.0356074639416654e+19,1.4799741288275377e+18,1.479975143252089e+18,2.954925401665449e+18
597.7248746794295,370.0000000000005,-5.439211091455046e+19,0.0,8.174949159950624e+16,1.652115675612018e+19,8.315106332848293e+16,1.0409928980857528e+19,1.4876202979659438e+18,1.4876212220573274e+18,2.9710857003114276e+18
605.8651496181135,370.0000000000005,-5.439264685888569e+19,0.0,8.660461695924653e+16,1.6601695978010067e+19,8.944233538301595e+16,1.0453569869896722e+19,1.493801854281861e+18,1.4938026776084746e+18,2.9844746238807434e+18
613.2653995623716,370.0000000000005,-5.439330483489948e+19,0.0,9.383030362748424e+16,1.6670044265497618e+19,1.005393131697691e+17,1.0484754768356434e+19,1.498199321450024e+18,1.49820003527735e+18,2.9945205236165187e+18
619.9928995116973,370.0000000000005,-5.439414438585342e+19,0.0,1.0609862056683366e+17,1.6726530993306096e+19,1.2144572998439635e+17,1.0498937525952713e+19,1.5001725722595791e+18,1.5001731857160215e+18,2.9997033588265754e+18
626.1088085565387,370.0000000000005,-5.4395049207873e+19,0.0,1.2306631647569374e+17,1.677234875486958e+19,1.452450832380957e+17,1.0501906419482204e+19,1.5005639362464842e+18,1.500564487641017e+18,3.0010025117861315e+18
632.8363085058644,370.0000000000005,-5.439595269751826e+19,0.0,1.4268848009389854e+17,1.681667006604743e+19,1.691458249838899e+17,1.0502396799935347e+19,1.500613391830584e+18,1.500613904250105e+18,3.001211664953609e+18
640.2365584501225,370.0000000000005,-5.4396726979465675e+19,0.0,1.626434647162846e+17,1.6859693628404066e+19,1.920549903452576e+17,1.0502523317595849e+19,1.5006180113186353e+18,1.5006184982893023e+18,3.001235346138757e+18
648.3768333888065,370.0000000000005,-5.439735699734225e+19,0.0,1.8245380109244e+17,1.690189102826257e+19,2.143706452447464e+17,1.0502591662061287e+19,1.5006184163914726e+18,1.5006188856625021e+18,3.001237617810231e+18
657.3311358213589,370.0000000000005,-5.43978686695157e+19,0.0,2.0215384027963818e+17,1.6943726500717447e+19,2.3645740171633315e+17,1.0502640056032283e+19,1.5006184619163876e+18,1.5006189181986002e+18,3.001237822574255e+18
667.1808684971666,370.0000000000005,-5.439829083780334e+19,0.0,2.218713865739808e+17,1.6985587275637381e+19,2.5856363198389123e+17,1.0502677020635904e+19,1.5006184746652682e+18,1.500618920984827e+18,3.0012378407934715e+18
678.0155744405549,370.0000000000005,-5.4398645896725905e+19,0.0,2.4173698680275606e+17,1.7027787169029018e+19,2.8086854790212634e+17,1.0502706387860277e+19,1.5006184828251315e+18,1.5006189212260605e+18,3.0012378424126884e+18
689.9337509782822,370.0000000000005,-5.439894985054875e+19,0.0,2.6186718694442234e+17,1.707058447643815e+19,3.0351163526669024e+17,1.0502730401103102e+19,1.500618489321477e+18,1.5006189212471734e+18,3.001237842555291e+18
703.0437451697821,370.0000000000005,-5.439921402961478e+19,-5e-324,2.8236416006160736e+17,1.7114198128564939e+19,3.266082222000071e+17,1.0502750487746396e+19,1.500618494740039e+18,1.5006189212493335e+18,3.0012378425675694e+18
717.4647387804321,370.0000000000005,-5.4399446570953695e+19,-5e-324,3.0331856594682464e+17,1.7158819668741163e+19,3.5025823967831904e+17,1.0502767599942814e+19,1.5006184993548756e+18,1.500618921249853e+18,3.0012378425685924e+18
733.3278317521471,370.0000000000005,-5.4399653443084075e+19,-5e-324,3.248125274794303e+17,1.7204621731096025e+19,3.745515392602386e+17,1.0502782397192262e+19,1.5006185033452723e+18,1.5006189212501926e+18,3.001237842568681e+18
750.7772340210336,370.0000000000005,-5.439983912127695e+19,-1e-323,3.469224374880532e+17,1.7251764026206159e+19,3.995709668445044e+17,1.0502795351215866e+19,1.5006185068385807e+18,1.5006189212504773e+18,3.0012378425686917e+18
769.9715765168087,370.0000000000005,-5.440000702984271e+19,-5e-324,3.697193431784518e+17,1.7300397656307857e+19,4.25396230591239e+17,1.0502806808790397e+19,1.5006185099283297e+18,1.5006189212507323e+18,3.0012378425687e+18
791.0853532621613,370.0000000000005,-5.44001598391403e+19,-5e-324,3.932728225549432e+17,1.7350668268024285e+19,4.521031378955634e+17,1.0502817031069192e+19,1.500618512684945e+18,1.500618921250962e+18,3.0012378425686973e+18
814.3105076820492,370.0000000000005,-5.440029966705842e+19,-5e-324,4.176503787084763e+17,1.7402718415922377e+19,4.797665393658706e+17,1.0502826218865584e+19,1.5006185151625874e+18,1.5006189212511657e+18,3.0012378425687004e+18
839.8581775439259,370.0000000000005,-5.44004282185361e+19,3e-323,4.4291876768629824e+17,1.745668938789743e+19,5.08460809572187e+17,1.05028345294153e+19,1.500618517403664e+18,1.5006189212513516e+18,3.0012378425687035e+18
867.9606143919902,370.0000000000005,-5.440054688456896e+19,-3.063e-321,4.691447080704836e+17,1.7512722652375968e+19,5.382605732273968e+17,1.0502842087815985e+19,1.5006185194419052e+18,1.500618921251518e+18,3.001237842568713e+18
898.8732949248609,370.0000000000005,-5.440065681384434e+19,-1.594e-320,4.963954505853223e+17,1.757096103473154e+19,5.692413039990641e+17,1.0502848995022268e+19,1.5006185213045284e+18,1.5006189212516708e+18,3.0012378425687086e+18
932.8772435110187,370.0000000000005,-5.4400758965418746e+19,-3.73624267e-315,5.247392536580656e+17,1.7631549698437163e+19,6.01479824396088e+17,1.050285533354872e+19,1.5006185230138058e+18,1.5006189212518106e+18,3.0012378425687117e+18
970.2815869557924,370.0000000000005,-5.44008541480448e+19,-8.043344446073797e-300,5.5424579005119085e+17,1.7694636984877853e+19,6.350547348041318e+17,1.0502861171613737e+19,1.50061852458812e+18,1.5006189212519434e+18,3.0012378425687163e+18
1011.4263647450433,370.0000000000005,-5.440094304995464e+19,-1.236961180288834e-283,5.84986502981047e+17,1.7760375150635825e+19,6.700467915895581e+17,1.0502866566201682e+19,1.5006185260428426e+18,1.5006189212520645e+18,3.0012378425687137e+18
1056.6856203132195,370.0000000000005,-5.440102626171765e+19,-2.3731246120966324e-268,6.170349253519863e+17,1.7828921030523324e+19,7.06539248597675e+17,1.0502871565361891e+19,1.5006185273909281e+18,1.5006189212521748e+18,3.001237842568718e+18
1106.4708014382131,370.0000000000005,-5.440110429399621e+19,-6.676613997790425e-254,6.504669722799546e+17,1.790043664727642e+19,7.446181725742817e+17,1.0502876209957845e+19,1.5006185286433976e+18,1.5006189212522762e+18,3.001237842568717e+18
1161.2345006757062,370.0000000000005,-5.440117759149263e+19,-3.1713962822910863e-240,6.853612146030034e+17,1.797508978365559e+19,7.843727404061531e+17,1.0502880535015514e+19,1.500618529809702e+18,1.500618921252372e+18,3.001237842568716e+18
1221.4745698369486,370.0000000000005,-5.440124654401428e+19,-2.8791074397099033e-227,7.217991392910692e+17,1.8053054529000303e+19,8.258955242149062e+17,1.0502884570775083e+19,1.5006185308979904e+18,1.5006189212524613e+18,3.0012378425687235e+18
1287.7386459143152,370.0000000000005,-5.44013114953349e+19,-5.577189694901615e-215,7.598654013675907e+17,1.8134511809626468e+19,8.692827690029722e+17,1.0502888343519191e+19,1.5006185319153582e+18,1.500618921252545e+18,3.0012378425687194e+18
1360.6291295994183,370.0000000000005,-5.440137275035188e+19,-2.54429484682877e-203,7.996480710008174e+17,1.8219649910501945e+19,9.146346665793827e+17,1.0502891876232272e+19,1.5006185328679916e+18,1.5006189212526246e+18,3.0012378425687224e+18
1440.808661653032,370.0000000000005,-5.440143058091213e+19,-2.987940517327666e-192,8.412388787145066e+17,1.8308664994206314e+19,9.620556287790881e+17,1.0502895189129951e+19,1.5006185337613486e+18,1.5006189212526968e+18,3.001237842568722e+18
1529.006146912007,370.0000000000005,-5.440148523059015e+19,-9.793578194519439e-182,8.84733461139041e+17,1.8401761622109465e+19,1.0116545624611776e+18,1.0502898300087513e+19,1.5006185346002522e+18,1.500618921252763e+18,3.001237842568726e+18
1626.0233806968795,370.0000000000005,-5.440153691863258e+19,-9.646203898359956e-172,9.302316093241809e+17,1.8499153281903174e+19,1.0635451483791128e+18,1.0502901224989346e+19,1.500618535388982e+18,1.5006189212528284e+18,3.0012378425687255e+18
1732.7423378602393,370.0000000000005,-5.440158584323596e+19,-3.0555003897666977e-162,9.778375212334971e+17,1.860106292502666e+19,1.1178461258239199e+18,1.050290397801611e+19,1.5006185361313644e+18,1.5006189212528888e+18,3.0012378425687255e+18
1850.1331907399351,370.0000000000005,-5.440163218428594e+19,-3.3136980334897076e-153,1.0276600571825484e+18,1.870772351708326e+19,1.1746815873656438e+18,1.0502906571882506e+19,1.5006185368308206e+18,1.5006189212529482e+18,3.0012378425687235e+18
1979.2631289076005,370.0000000000005,-5.4401676105657336e+19,-1.3039743201469578e-144,1.0798129458614929e+18,1.881937860437098e+19,1.2341813391628698e+18,1.0502909018034405e+19,1.5006185374904522e+18,1.5006189212530025e+18,3.0012378425687255e+18
2121.3060608920323,370.0000000000005,-5.4401717757112254e+19,-1.965566676611726e-136,1.1344142876274762e+18,1.8936282905607164e+19,1.2964819892325926e+18,1.050291132681217e+19,1.500618538113038e+18,1.5006189212530522e+18,3.0012378425687276e+18
2277.553286074907,370.0000000000005,-5.440175727560854e+19,-1.1942684957130305e-128,1.1915835814362314e+18,1.9058702981583106e+19,1.361730590053269e+18,1.0502913507570629e+19,1.5006185387010977e+18,1.5006189212530982e+18,3.001237842568728e+18
2449.42523377607,370.0000000000005,-5.4401794786459206e+19,-3.068407333707403e-121,1.2514511012326712e+18,1.9186918002194534e+19,1.4300760290990492e+18,1.0502915568784007e+19,1.500618539256925e+18,1.500618921253145e+18,3.001237842568731e+18
2638.484376247349,370.0000000000005,-5.440183040618012e+19,-3.4850267044659186e-114,1.314169357832374e+18,1.932122029097506e+19,1.5016581113011692e+18,1.0502917518236885e+19,1.5006185397826102e+18,1.5006189212531901e+18,3.0012378425687276e+18
2846.4494329657555,370.0000000000005,-5.4401864244410606e+19,-1.8227488794720707e-107,1.3798815221400402e+18,1.9461915639113433e+19,1.57663944971496e+18,1.0502919363156296e+19,1.5006185402801052e+18,1.5006189212532283e+18,3.001237842568726e+18
3075.210995356003,370.0000000000005,-5.4401896402964636e+19,-4.55971292891786e-101,1.4487287949472297e+18,1.96093238810012e+19,1.655198671298388e+18,1.0502921110182349e+19,1.5006185407512095e+18,1.5006189212532675e+18,3.0012378425687296e+18
3326.848713985275,370.0000000000005,-5.440192697515719e+19,-5.653684653168185e-95,1.5208645207659492e+18,1.9763779830285926e+19,1.7375172391466235e+18,1.0502922765353665e+19,1.5006185411975393e+18,1.5006189212533064e+18,3.0012378425687265e+18
