t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1
299130.87222114514,294.9999999999073,-20599309165365.6,-14838528472.71545,1.0893727104683926e+19,2.630944037384379e+19,1.541571326916e+19
299180.87222114514,294.9999999999073,-20581233309564.832,-14838593467.336142,1.089263327655296e+19,2.630841057023657e+19,1.5415777293683567e+19
299230.87222114514,294.9999999999073,-20563214929036.223,-14838658441.98757,1.0891540341417527e+19,2.630738166754515e+19,1.5415841326127604e+19
299280.87222114514,294.9999999999073,-20545253634215.703,-14838723396.695143,1.0890448296443212e+19,2.630635366291481e+19,1.5415905366471496e+19
299330.87222114514,294.9999999999073,-20527349039926.15,-14838788331.484222,1.0889357138815435e+19,2.630532655351142e+19,1.5415969414696006e+19
299380.87222114514,294.9999999999073,-20509500765306.168,-14838853246.380127,1.0888266865737394e+19,2.630430033651845e+19,1.5416033470781022e+19
299430.87222114514,294.9999999999073,-20491708433740.344,-14838918141.408121,1.0887177474431551e+19,2.630327500913856e+19,1.5416097534706954e+19
299480.87222114514,294.9999999999073,-20473971672791.06,-14838983016.593426,1.0886088962139322e+19,2.630225056859383e+19,1.5416161606454587e+19
299530.87222114514,294.9999999999073,-20456290114131.69,-14839047871.961216,1.0885001326119367e+19,2.6301227012123955e+19,1.5416225686004347e+19
299580.87222114514,294.9999999999073,-20438663393481.273,-14839112707.536606,1.0883914563649219e+19,2.6300204336986604e+19,1.5416289773337424e+19
299630.87222114514,294.9999999999073,-20421091150540.445,-14839177523.344694,1.0882828672024748e+19,2.629918254045837e+19,1.5416353868433545e+19
299680.87222114514,294.9999999999073,-20403573028928.875,-14839242319.410501,1.0881743648558275e+19,2.6298161619832975e+19,1.5416417971274756e+19
299730.87222114514,294.9999999999073,-20386108676123.816,-14839307095.759026,1.0880659490580236e+19,2.6297141572421964e+19,1.5416482081841689e+19
299780.87222114514,294.9999999999073,-20368697743400.09,-14839371852.415195,1.0879576195439202e+19,2.6296122395554296e+19,1.541654620011538e+19
299830.87222114514,294.9999999999073,-20351339885771.188,-14839436589.403908,1.087849376049934e+19,2.6295104086577037e+19,1.541661032607724e+19
299880.87222114514,294.9999999999073,-20334034761931.61,-14839501306.750015,1.0877412183143293e+19,2.629408664285242e+19,1.5416674459708807e+19
299930.87222114514,294.9999999999073,-20316782034200.45,-14839566004.478306,1.0876331460769706e+19,2.6293070061760315e+19,1.5416738600990945e+19
299980.87222114514,294.9999999999073,-20299581368465.973,-14839630682.613554,1.0875251590793626e+19,2.629205434069917e+19,1.541680274990553e+19
300030.87222114514,294.9999999999073,-20282432434131.465,-14839695341.180452,1.0874172570647046e+19,2.6291039477081383e+19,1.5416866906433999e+19
300080.87222114514,294.9999999999073,-20265334904062.035,-14839759980.203678,1.0873094397778014e+19,2.629002546833574e+19,1.5416931070558636e+19
300130.87222114514,294.9999999999073,-20248288454532.605,-14839824599.707842,1.0872017069650463e+19,2.6289012311911186e+19,1.541699524226039e+19
300180.87222114514,294.9999999999073,-20231292765176.816,-14839889199.717522,1.0870940583745298e+19,2.628800000526712e+19,1.5417059421521859e+19
300230.87222114514,294.9999999999073,-20214347518936.996,-14839953780.257236,1.0869864937557547e+19,2.628698854588218e+19,1.5417123608324557e+19
300280.87222114514,294.9999999999073,-20197452402015.12,-14840018341.35147,1.0868790128599024e+19,2.6285977931250487e+19,1.5417187802650915e+19
300330.87222114514,294.9999999999073,-20180607103824.723,-14840082883.02467,1.0867716154396334e+19,2.6284968158879416e+19,1.5417252004483033e+19
300380.87222114514,294.9999999999073,-20163811316943.69,-14840147405.301212,1.0866643012491923e+19,2.6283959226295165e+19,1.541731621380315e+19
300430.87222114514,294.9999999999073,-20147064737068.074,-14840211908.205448,1.086557070044276e+19,2.628295113103619e+19,1.5417380430593729e+19
300480.87222114514,294.9999999999073,-20130367062966.69,-14840276391.761692,1.0864499215821574e+19,2.628194387065844e+19,1.541744465483678e+19
300530.87222114514,294.9999999999073,-20113717996436.645,-14840340855.994175,1.0863428556215372e+19,2.628093744273056e+19,1.541750888651545e+19
300580.87222114514,294.9999999999073,-20097117242259.676,-14840405300.927132,1.0862358719225465e+19,2.6279931844837204e+19,1.5417573125611534e+19
300630.87222114514,294.9999999999073,-20080564508159.402,-14840469726.584719,1.0861289702468872e+19,2.627892707457764e+19,1.5417637372108362e+19
300680.87222114514,294.9999999999073,-20064059504759.203,-14840534132.991058,1.0860221503575855e+19,2.6277923129564594e+19,1.5417701625988848e+19
300730.87222114514,294.9999999999073,-20047601945541.137,-14840598520.170235,1.085915412019134e+19,2.6276920007427027e+19,1.5417765887235467e+19
300780.87222114514,294.9999999999073,-20031191546805.375,-14840662888.14628,1.085808754997455e+19,2.6275917705805074e+19,1.5417830155830831e+19
300830.87222114514,294.9999999999073,-20014828027630.63,-14840727236.943176,1.0857021790598394e+19,2.627491622235682e+19,1.541789443175892e+19
