454.9728862352527, 782878248252.207
461.56368364520324, 1037098528607.707
468.1544810551538, 1267730520408.3984
474.7452784651044, 1512515485341.9727
481.3360758750549, 1710123873165.9375
487.92687328500546, 1879426314724.1328
494.51767069495605, 2006269836883.6758
501.1084681049066, 2067066151089.7656
507.69926551485713, 2123144807584.8906
514.2900629248077, 2080152652149.8398
520.8808603347583, 2093772389246.3203
527.4716577447089, 2013038972123.5781
534.0624551546593, 1932305555000.8398
540.6532525646099, 1846854480167.1367
547.2440499745605, 1742532774489.586
553.834847384511, 1624058095679.1523
560.4256447944615, 1515018732290.6484
567.0164422044122, 1448438288300.789
573.6072396143627, 1334681267201.3203
580.1980370243132, 1258665507789.5312
586.7888344342639, 1163779117533.9102
593.3796318442144, 1078328042700.207
599.9704292541649, 997594625577.457
606.5612266641155, 912143550743.7578
613.152024074066, 836127791331.9805
619.7428214840165, 745959058787.3125
626.3336188939671, 651072668531.6875
632.9244163039177, 570339251408.9453
639.5152137138682, 484888176575.2383
646.1060111238189, 418307732585.3828
652.6968085337694, 351727288595.52344
659.2876059437199, 322888106293.35547
665.8784033536706, 294048923991.1836
672.4692007636211, 260492083978.05078
679.0599981735716, 255241190230.6836
685.650795583522, 264143269616.20703
692.2415929934728, 244739402735.95312
698.8323904034232, 244206166699.55078
705.4231878133737, 243672930663.14453
712.0139852233244, 243139694626.7422
718.6047826332749, 242606458590.33984
725.1955800432254, 209049618577.20703
731.7863774531761, 175492778564.07812
738.3771748631266, 132500623129.02734
744.9679722730771, 98943783115.89062
751.5587696830278, 60669285391.80078
758.1495670929783, 41265418511.55469
764.7403645029287, 21861551631.30078
771.3311619128795, 11893000172.976562
777.9219593228299, -2793208996.3125
784.5127567327804, -3326445032.7148438
791.1035541427311, -13294996491.035156
797.6943515526816, -9110574816.484375
804.2851489626321, -28514441696.726562
810.8759463725828, -38482993155.05859
817.4667437825333, -34298571480.5
824.0575411924838, -30114149805.9375
829.5498723674427, -49429144013.45703
449.9215070643642, 618874883784.7344
442.3861852433281, 425309780372.1953
