t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1
675.8117520596107,369.9999999999972,-5.433235888228622e+19,0.0,1.1866386997481122e+16,9.537834121954034e+19,1.139234247468326e+16,2.6317908455043473e+19,1.8200513844870412e+19,1.5062713838176434e+19,3.5773946351977873e+19
696.9255288049634,369.9999999999972,-5.433348323223538e+19,0.0,1.2057240358660294e+16,9.685604344216024e+19,1.1573280323427264e+16,2.672578203815888e+19,1.8482459347438658e+19,1.529605052990232e+19,3.6328121005978317e+19
720.1506832248513,369.9999999999972,-5.4334619878192144e+19,0.0,1.2256506958436166e+16,9.845511710915869e+19,1.1763984882021708e+16,2.7166860472090763e+19,1.87876418425034e+19,1.554862023210409e+19,3.692797407061995e+19
741.2644599702039,369.9999999999972,-5.433564736403456e+19,0.0,1.2442354084395308e+16,9.988712633609888e+19,1.1940010224755172e+16,2.7562219940468224e+19,1.9060843547931914e+19,1.5774719839002958e+19,3.74649606443866e+19
764.4896143900918,369.9999999999972,-5.433668458308552e+19,0.0,1.2635785996750246e+16,1.014382469130903e+20,1.2125131337460466e+16,2.799009258346509e+19,1.93568686833056e+19,1.6019710720515207e+19,3.804681400847025e+19
785.6033911354444,369.9999999999972,-5.43376235387153e+19,0.0,1.281613285495431e+16,1.0282853162898933e+20,1.2296011890070722e+16,2.8373930736817115e+19,1.962211056740587e+19,1.6239222852017578e+19,3.8568155328003736e+19
808.8285455553323,369.9999999999972,-5.4338574605072015e+19,0.0,1.3004145488601982e+16,1.0433575615346437e+20,1.2475966036463422e+16,2.878969508720537e+19,1.9909758201049506e+19,1.6477280497576006e+19,3.913354225610838e+19
834.376215417209,369.9999999999972,-5.4339553847020945e+19,0.0,1.320366648660523e+16,1.0596868578034388e+20,1.2667665758618574e+16,2.923974236516621e+19,2.0221498901038838e+19,1.6735280614054009e+19,3.974629256783964e+19
857.6013698370969,369.9999999999972,-5.434045512246934e+19,0.0,1.3392727881656192e+16,1.0743223499785608e+20,1.2847078288707664e+16,2.9643708417702535e+19,2.050074420291538e+19,1.6966382651993078e+19,4.029515991907472e+19
883.1490396989735,369.9999999999972,-5.434137145027503e+19,0.0,1.3590551656456644e+16,1.0901872909684104e+20,1.3036432433859206e+16,3.008129036508047e+19,2.080353264967794e+19,1.721697124584028e+19,4.0890307852152005e+19
906.3741941188614,369.9999999999972,-5.434220361589604e+19,0.0,1.3775314482367114e+16,1.1044166928449878e+20,1.3211592391785592e+16,3.0474157955214496e+19,2.1075000978608378e+19,1.7441636235135906e+19,4.142388720866579e+19
931.9218639807381,369.9999999999972,-5.434304785161365e+19,0.0,1.3967968494066972e+16,1.1198533523551039e+20,1.3395988689712452e+16,3.089995193908213e+19,2.1369609073299816e+19,1.7685454546532157e+19,4.2002955719412556e+19
960.0243008288023,369.9999999999972,-5.4343918853823865e+19,0.0,1.4172547016011332e+16,1.1365889049700039e+20,1.3592527945205996e+16,3.136113890247929e+19,2.1689120149798027e+19,1.7949885973430487e+19,4.2630980396331385e+19
985.571970690679,369.9999999999972,-5.4344722660386636e+19,0.0,1.4366677580886918e+16,1.1515976898638242e+20,1.3776838575356678e+16,3.1775425222278246e+19,2.1975483428123906e+19,1.8186878696149346e+19,4.31938381236747e+19
1013.6744075387433,369.9999999999972,-5.434554089403702e+19,0.0,1.4569797061593354e+16,1.1678774096520174e+20,1.3971260243137984e+16,3.2224422966936465e+19,2.22861943097077e+19,1.8444024114599735e+19,4.380455851665312e+19
1039.2220774006198,369.9999999999972,-5.434628565442849e+19,0.0,1.4759718965703664e+16,1.1824868859879075e+20,1.4151398303413604e+16,3.2627804135488508e+19,2.2564908446674547e+19,1.8674685525461877e+19,4.4352379373896655e+19
1067.3245142486842,369.9999999999972,-5.434704207852738e+19,0.0,1.4957750712834794e+16,1.1983447363525699e+20,1.4340941485756042e+16,3.306519178531913e+19,2.2867561093517476e+19,1.8925161715758612e+19,4.494726034846313e+19
1092.8721841105607,369.9999999999972,-5.434773117175356e+19,0.0,1.5142835460908472e+16,1.2125849166943142e+20,1.4516539982914596e+16,3.3458374609778692e+19,2.313923039483994e+19,1.914999289170486e+19,4.548123439766406e+19
1120.974620958625,369.9999999999972,-5.4348432886781436e+19,0.0,1.533607330338659e+16,1.2280519160475573e+20,1.4701507294174278e+16,3.3884982739186356e+19,2.3434423247749382e+19,1.939429532898712e+19,4.606145270823532e+19
1146.5222908205017,369.9999999999972,-5.434907294227623e+19,0.0,1.5516684124756654e+16,1.2419493052857324e+20,1.4872903489279548e+16,3.4268697100524257e+19,2.3699553852534112e+19,1.9613715164357337e+19,4.65825748235435e+19
1174.624727668566,369.9999999999972,-5.43497262707276e+19,0.0,1.5705472944856528e+16,1.2570528322321785e+20,1.5053620894706678e+16,3.4685280385075937e+19,2.398780956285431e+19,1.985227640052014e+19,4.714915778092785e+19
