t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1
208418.79844760863,370.0000000000002,-5.263589327669666e+19,-2.3941299933985932e-166,8.265920601908896e+16,3.987141174220791e+21,2.839291126606783e+21,1.1477673884079908e+21
208909.1691729065,370.0000000000002,-5.2635904763749065e+19,1.7633182957774993e-165,8.275863951190387e+16,3.99182874781352e+21,2.842605893355042e+21,1.1491400958189622e+21
209354.96074135907,370.0000000000002,-5.2635914706041545e+19,7.749000102164222e-166,8.284473912606446e+16,3.9960857461622083e+21,2.845662027989481e+21,1.1503408734336008e+21
209845.33146665693,370.0000000000002,-5.263592614812192e+19,-6.781669370500919e-165,8.294423641275171e+16,4.0007628334845175e+21,2.848968122924111e+21,1.1517117663239901e+21
210291.12303510951,370.0000000000002,-5.2635935996792005e+19,-2.74868349795719e-165,8.302989991782678e+16,4.005010340596159e+21,2.8520184564859546e+21,1.1529088542102896e+21
210781.49376040738,370.0000000000002,-5.263594738553741e+19,2.5468453361793984e-164,8.312938240467624e+16,4.009677013711631e+21,2.855316312478793e+21,1.1542775718504295e+21
211227.28532885996,370.0000000000002,-5.26359571501169e+19,1.1083288886258182e-164,8.321468792249894e+16,4.0139150908493996e+21,2.858360521100338e+21,1.1554713550611311e+21
211717.65605415782,370.0000000000002,-5.263596847789789e+19,-9.32773610680427e-164,8.331408264423189e+16,4.0185714208887506e+21,2.8616505439854133e+21,1.1568375628206907e+21
212163.4476226104,370.0000000000002,-5.26359781672847e+19,-4.177080049549499e-164,8.339910369860786e+16,4.022800128750312e+21,2.8646883248324356e+21,1.1580284048141745e+21
212653.81834790827,370.0000000000002,-5.2635989426962874e+19,3.5279425673984946e-163,8.349834122974758e+16,4.0274461859814756e+21,2.867970905010138e+21,1.1593917826301074e+21
213099.60991636085,370.0000000000002,-5.263599904968131e+19,1.6443481435188506e-163,8.358314901719498e+16,4.0316655846467017e+21,2.8710019635860094e+21,1.1605800379116754e+21
213589.9806416587,370.0000000000002,-5.263601023433815e+19,-1.3707911523593398e-162,8.368216107409518e+16,4.0363014385501665e+21,2.8742774888351604e+21,1.1619402675539272e+21
214035.7722101113,370.0000000000002,-5.263601979881401e+19,-5.5305449538530007e-163,8.376682692603749e+16,4.040511587426986e+21,2.8773015258646483e+21,1.1631262947354151e+21
214526.14293540915,370.0000000000002,-5.2636030901476475e+19,5.071847451570606e-162,8.386554387974107e+16,4.045137306770841e+21,2.8805703943159635e+21,1.1644830469109976e+21
214971.93450386173,370.0000000000002,-5.263604041630375e+19,2.3136714873809797e-162,8.395014170508397e+16,4.049338264544569e+21,2.8835870932102467e+21,1.1656672211926128e+21
215462.3052291596,370.0000000000002,-5.263605142968893e+19,-1.8191207362756604e-161,8.404849021182576e+16,4.053953917453988e+21,2.886849725480039e+21,1.1670201434837346e+21
215908.09679761218,370.0000000000002,-5.263606090386596e+19,-9.207771272872808e-162,8.413309871435206e+16,4.0581457420452207e+21,2.889858741380402e+21,1.1682028675661065e+21
216398.46752291004,370.0000000000002,-5.2636071820166816e+19,7.342640493172007e-161,8.423099967189326e+16,4.062751396061229e+21,2.8931155908337756e+21,1.1695515742277792e+21
216844.25909136262,370.0000000000002,-5.263608126327941e+19,3.764874093600807e-161,8.431570412872512e+16,4.066934144597608e+21,2.8961165422936305e+21,1.1707332865998476e+21
217334.62981666048,370.0000000000002,-5.263609207401471e+19,-2.310250742426451e-160,8.441307118071186e+16,4.0715298667195107e+21,2.89936810231248e+21,1.172077351335847e+21
217780.42138511306,370.0000000000002,-5.263610149634285e+19,-1.5373677448235313e-160,8.449796454959042e+16,4.075703595526818e+21,2.9023605667828025e+21,1.1732585307794697e+21
218270.79211041093,370.0000000000002,-5.263611219229606e+19,9.238849012769868e-160,8.459470338229853e+16,4.0802894522325066e+21,2.9056073737798827e+21,1.1745974837492389e+21
218716.5836788635,370.0000000000002,-5.26361216048183e+19,6.220659237172644e-160,8.467988648222712e+16,4.084454216850996e+21,2.908590888175771e+21,1.17577864878874e+21
219206.95440416137,370.0000000000002,-5.2636132176091234e+19,-2.938142459033462e-159,8.477589518153803e+16,4.089030274088545e+21,2.911833518955848e+21,1.1771119792375215e+21
